snp	V.df1	z.df1	r.df1	lABF.df1	V.df2	z.df2	r.df2	lABF.df2	internal.sum.lABF	SNP.PP.H4	Colocalized
rs10784386	8.836e-05	0.914893617021277	0.997795868925543	-2.64111825619306	0.000257552983326375	7.31082050937565	0.990507167499633	24.1417522268986	21.5006339707056	5.04195833197994e-29	FALSE
rs10784387	0.00011025	1.26666666666667	0.997251326032623	-2.14830116375473	0.000283294495294118	3.17059967157643	0.989568289731581	2.69246517614754	0.544164012392817	3.99319013161802e-38	FALSE
rs10784407	0.00013225	-3.95652173913043	0.996704645266587	4.94361855934231	0.000356591547422557	1.52775531109838	0.986904627979674	-1.01601258751474	3.92760597182757	1.17687452477533e-36	FALSE
rs10784428	8.836e-05	0.191489361702128	0.997795868925543	-3.04041728205552	0.00027909737917482	-5.6243723711143	0.989721250924077	13.3653671923959	10.3249499103403	7.06417311144595e-34	FALSE
rs10784444	9.604e-05	5.19387755102041	0.997604750992866	10.4387404109614	0.000286558936228754	-2.53106658567948	0.989449351969097	0.893569734451329	11.3323101454127	1.93442690837139e-33	FALSE
rs10784451	0.000144	-2.24166666666667	0.996412913511359	-0.311685441647215	0.000550661653313592	-1.85828928360681	0.979920753991174	-0.262083954650715	-0.57376939629793	1.30559259630537e-38	FALSE
rs10784452	0.00010609	-4.6504854368932	0.997354765822348	7.8174052992165	0.000363771537676374	-1.84743475202288	0.986644473482106	-0.474196229976934	7.34320906923957	3.58185284517276e-35	FALSE
rs10784461	8.836e-05	-5.97872340425532	0.997795868925543	14.7744623333467	0.000283347303344159	-0.597458153394076	0.989566365477407	-2.10474435424252	12.6697179791041	7.36853527493822e-33	FALSE
rs10784470	1e-04	0.44	0.997506234413965	-2.900422110162	0.000400239179670648	-1.64362486910185	0.985325246299544	-0.77988393679428	-3.68030604695628	5.84326998933926e-40	FALSE
rs10784485	0.00037249	4.99481865284974	0.990773667910996	10.0161695868219	0.000507583611193224	0.91837393998661	0.981462426759029	-1.58008985721118	8.43607972961072	1.06840383146922e-34	FALSE
rs10784486	1e-04	-3.25	0.997506234413965	2.27109908684548	0.000296475137683201	2.08446839696409	0.98908823694542	-0.11015854879039	2.16094053805509	2.01130120008589e-37	FALSE
rs10784497	0.00034225	5.08648648648649	0.991516338330162	10.4416197179127	0.000524545347070363	0.779674178651769	0.98085482318899	-1.6797254151729	8.76189430273979	1.47990864800666e-34	FALSE
rs10784498	9.409e-05	2.88659793814433	0.997653270095418	1.12908060126853	0.000240699856452399	3.3952767946073	0.991122822200485	3.350648833064	4.47972943433253	2.04415740794053e-36	FALSE
rs10784499	9.409e-05	2.96907216494845	0.997653270095418	1.36998486629742	0.000240537472901813	3.74917873988766	0.991128757890302	4.60335177995246	5.97333664624988	9.10289860703769e-36	FALSE
rs10784501	8.836e-05	-3.81914893617021	0.997795868925543	4.21816372300678	0.000261807408969623	2.47508209727706	0.990351871704243	0.712967655025476	4.93113137803226	3.21037458291811e-36	FALSE
rs10784504	8.836e-05	-3.82978723404255	0.997795868925543	4.25875987679569	0.000260777231124985	2.48147759741918	0.990389470969425	0.726828002904447	4.98558787970013	3.39004814887551e-36	FALSE
rs10784506	8.836e-05	3.88297872340426	0.997795868925543	4.46343450472999	0.000259705197322146	2.55209587142185	0.990428600918059	0.900938537280183	5.36437304201017	4.95119661024443e-36	FALSE
rs10784509	8.836e-05	3.79787234042553	0.997795868925543	4.13731018722694	0.000260459432869087	2.5035153899464	0.990401070495238	0.780661731561201	4.91797191878814	3.16840454659272e-36	FALSE
rs10784518	0.00017161	-2.29007633587786	0.995728077615012	-0.116822801697968	0.000274090203054063	-2.25413631198326	0.989903796101072	0.217117302964525	0.100294501266557	2.56182765641786e-38	FALSE
rs10784522	1e-04	2.29	0.997506234413965	-0.381469491708134	0.000335368673848948	0.0390702291800348	0.987674404716583	-2.19728479668174	-2.57875428838987	1.75814141240161e-39	FALSE
rs10784528	0.00020449	-0.692307692307692	0.994913752170467	-2.40218136598675	0.000529665327190241	0.312152782986314	0.980671562970833	-1.92531091844863	-4.32749228443538	3.0590497616824e-40	FALSE
rs10784536	0.00017689	2.32330827067669	0.995597220193001	-0.0257614985880332	0.0002750362764682	-2.2067300148368	0.989869300215869	0.11406971944658	0.0883082208585466	2.53130416875603e-38	FALSE
rs10784548	9.801e-05	-0.595959595959596	0.997555739050392	-2.82985637735629	0.000247121671711733	-0.229191246602765	0.990888139257958	-2.3230641709463	-5.15292054830259	1.34000864907165e-40	FALSE
rs10784575	1e-04	1.98	0.997506234413965	-1.04166899295502	0.000338254159332741	0.0346525529224879	0.987569674488551	-2.19321515656989	-3.23488414952491	9.12221335659959e-40	FALSE
rs10784576	0.00010404	2.1078431372549	0.997405747650361	-0.761490247333911	0.000340949962672738	0.018701699387458	0.987471848941189	-2.18971585515809	-2.951206102492	1.21143477461425e-39	FALSE
rs10784585	0.00010609	-3.54368932038835	0.997354765822348	3.29476008532438	0.000295082226233432	1.5083098577319	0.989138946227004	-1.13614109608441	2.15861898923997	2.00663728201943e-37	FALSE
rs10784587	0.00011664	-3.89814814814815	0.99709247833318	4.65546167318407	0.000346654001196436	0.728663629984679	0.987264924166227	-1.91960311369969	2.73585855948437	3.57405175382701e-37	FALSE
rs10784589	9.409e-05	2.24742268041237	0.997653270095418	-0.507838431969122	0.000274441910395934	0.661242581600768	0.989890971809078	-2.0807523557955	-2.58859078776462	1.74093223329598e-39	FALSE
rs10784595	9.801e-05	-2.47474747474747	0.997555739050392	0.0476965105564444	0.000277324186885979	0.695878492877713	0.989785887984517	-2.0523421294764	-2.00464561891996	3.12166310058196e-39	FALSE
rs10784599	0.00035721	1.11640211640212	0.991148793486963	-1.74593977422458	0.00184246234557111	-2.13530519586572	0.935838965814376	0.760312516489923	-0.985627257734654	8.64848590767098e-39	FALSE
rs10784615	0.00025921	-1.2111801242236	0.993561473262888	-1.79397164150364	0.000671942948105578	0.216992295091047	0.975606249110584	-1.83374561510586	-3.6277172566095	6.15878402897455e-40	FALSE
rs10784618	9.025e-05	0.842105263157895	0.997748829204108	-2.69437998413084	0.00023598629467888	3.50793350924539	0.991295148384395	3.72730217658672	1.03292219245588	6.510059677593e-38	FALSE
rs10784621	9.025e-05	-0.831578947368421	0.997748829204108	-2.70316901813879	0.000236412590076375	3.49998958857792	0.991279560707807	3.70050835479181	0.997339336653022	6.28248603404934e-38	FALSE
rs10784623	9.025e-05	-0.852631578947369	0.997748829204108	-2.685480396236	0.000237218257552162	3.49578111919736	0.991250102464891	3.68742217363067	1.00194177739467	6.31146744518677e-38	FALSE
rs10784630	0.00011449	-1.78504672897196	0.997145919093076	-1.34085390358874	0.000304421374900413	2.06745067097717	0.988799051644406	-0.132640675921323	-1.47349457951006	5.30960234377463e-39	FALSE
rs10784705	0.00017161	-1.10687022900763	0.995728077615012	-2.11788171882096	0.000515687008338014	-0.925967120647421	0.981172052855898	-1.56557061028687	-3.68345232910783	5.8249143044889e-40	FALSE
rs10784722	9.409e-05	2.64948453608247	0.997653270095418	0.474281178431432	0.000246028018556836	0.242317883983118	0.99092809856921	-2.32219406194381	-1.84791288351238	3.65135612712963e-39	FALSE
rs10784728	9.409e-05	-4.54639175257732	0.997653270095418	7.28321968331477	0.00025268584000244	0.172061451076946	0.990684888564499	-2.32339397212116	4.95982571119362	3.30382852795444e-36	FALSE
rs10784730	9.409e-05	-4.57731958762887	0.997653270095418	7.42397690682967	0.000251380766750982	0.408439025316586	0.990732553440861	-2.25798548502936	5.16599142180031	4.06026266201987e-36	FALSE
rs10784731	9.409e-05	-4.58762886597938	0.997653270095418	7.47110804494822	0.000252123112079547	0.397874326152436	0.990705440378584	-2.26074671165137	5.21036133329685	4.24447262688516e-36	FALSE
rs10784776	0.000289	3.92941176470588	0.992826826180844	5.19605697873861	0.000723013501250238	2.99744073088037	0.973800793273483	2.55361703081898	7.74967400955759	5.378153831911e-35	FALSE
rs10784786	0.00010404	-1.18627450980392	0.997405747650361	-2.27543022877321	0.000272922529007323	0.643598789302935	0.989946375340299	-2.09488352582076	-4.37031375459397	2.93082180194475e-40	FALSE
rs10784789	0.00010404	-1.26470588235294	0.997405747650361	-2.17956270208633	0.000270922570092516	1.24632416531423	0.990019312361235	-1.53464130260199	-3.71420400468832	5.64851462343462e-40	FALSE
rs10784796	0.00010816	-1.38461538461538	0.997303291898706	-2.00186686426092	0.000282753998531949	1.32387815292073	0.989587985135462	-1.41519507665544	-3.41706194091636	7.60293742462507e-40	FALSE
rs10784797	0.00010816	1.41346153846154	0.997303291898706	-1.96161881628443	0.000283567019674416	1.30041595033853	0.989558359390783	-1.44426479263433	-3.40588360891876	7.68840237114954e-40	FALSE
rs10784800	0.00010816	-1.44230769230769	0.997303291898706	-1.92054091164862	0.000282784601967002	1.3236172174981	0.989586869942231	-1.41548431944097	-3.33602523108959	8.2447067278822e-40	FALSE
rs10784813	0.00021025	3.31034482758621	0.994771233702849	2.82375206804384	0.000613085558069739	0.173263790261899	0.977695308155225	-1.88680373972958	0.936948328314258	5.91430953308954e-38	FALSE
rs10784865	0.00037249	2.36269430051813	0.990773667910996	0.422563139880023	0.000673036526313223	1.32225111266541	0.975567518587428	-1.00310515085335	-0.580542010973329	1.2967801959078e-38	FALSE
rs10784866	0.00011025	-0.104761904761905	0.997251326032623	-2.94284589372031	0.000231362716328023	2.49140139223498	0.991464243035045	0.695303763034919	-2.24754213068539	2.44848482163881e-39	FALSE
rs10784883	0.000169	0.5	0.995792775523413	-2.61100196201993	0.000294041768443156	1.70470646670136	0.989176827739691	-0.825747062941628	-3.43674902496156	7.45472151322028e-40	FALSE
rs10784898	0.00010609	-1.07766990291262	0.997354765822348	-2.38834768199512	0.000289719582091097	1.42994322219367	0.989334223150262	-1.25889309256346	-3.64724077455858	6.03970906184019e-40	FALSE
rs10784901	0.00010404	-0.696078431372549	0.997405747650361	-2.73559435687027	0.000269712239994677	1.34959741686488	0.990063457424294	-1.40411075515221	-4.13970511202248	3.69097815194798e-40	FALSE
rs10784928	0.00010201	1.50495049504951	0.997456237231002	-1.8574981018544	0.00024104932430899	-1.29040481092563	0.991110048162519	-1.53624606305041	-3.39374416490481	7.78230410555636e-40	FALSE
rs10784938	0.00171396	-1.53864734299517	0.958911596980963	-0.460933933062827	0.0019927840408297	-0.521384959266181	0.930965610931534	-1.21003734796239	-1.67097128102522	4.35811769475687e-39	FALSE
rs10784948	0.00023104	0.861842105263158	0.994257170582714	-2.2106485288408	0.000582232911487327	-0.930211166514791	0.978793956852921	-1.50326285313159	-3.71391138197239	5.65016774898396e-40	FALSE
rs10784949	0.00010816	-1.40384615384615	0.997303291898706	-1.97512703857207	0.000274940264286134	-0.0498821025985705	0.989872800918306	-2.29503373545031	-4.27016077402238	3.23955457257587e-40	FALSE
rs10784951	0.00020449	-0.664335664335664	0.994913752170467	-2.42105889231283	0.000536869958812403	-1.15706758056566	0.980413802456779	-1.31017344428018	-3.73123233659301	5.55314414621827e-40	FALSE
rs10784952	0.00022801	-1.05960264900662	0.994332058682495	-2.02826763094969	0.000538379284081444	-1.24377126760383	0.980359820406687	-1.20679678737894	-3.23506441832863	9.12056905432306e-40	FALSE
rs10784963	0.00022801	-1	0.994332058682495	-2.08929862591158	0.000586319646581806	-0.761831679397136	0.97864828822889	-1.63931406246815	-3.72861268837973	5.56771050139197e-40	FALSE
rs10784965	0.00023104	0.960526315789474	0.994257170582714	-2.12124542669894	0.000586299675118065	-0.76402449401563	0.978648999991392	-1.63769328327626	-3.7589387099752	5.40139852851218e-40	FALSE
rs10784967	0.00010816	0.769230769230769	0.997303291898706	-2.66280159025297	0.000248375275690423	0.33215983108482	0.99084233971348	-2.29192238641838	-4.95472397667135	1.63374126623767e-40	FALSE
rs10784981	0.00023104	1.05921052631579	0.994257170582714	-2.02215967811572	0.000589597342911032	-0.782230943564886	0.97853148851697	-1.62120950800377	-3.64336918611948	6.06313765328677e-40	FALSE
rs10785107	0.00010201	-1.07920792079208	0.997456237231002	-2.40619192356029	0.00029858394708775	-0.904863623541282	0.989011475117546	-1.85056136517859	-4.25675328873888	3.28328133073875e-40	FALSE
rs10785108	9.604e-05	0.714285714285714	0.997604750992866	-2.76264303406766	0.000271611734443291	-0.118861726395991	0.989994177833954	-2.29530069608012	-5.05794373014778	1.47351821763005e-40	FALSE
rs10785113	9.801e-05	-0.727272727272727	0.997555739050392	-2.74318984212504	0.000280589303019887	-0.492689782345165	0.989666873304175	-2.16608271768977	-4.90927255981482	1.70971049833211e-40	FALSE
rs10785150	1e-04	0.98	0.997506234413965	-2.51797821988769	0.000281334231033172	-0.613821039678668	0.989639724414659	-2.09845183941451	-4.6164300593022	2.29140818717785e-40	FALSE
rs10785165	1e-04	-1.32	0.997506234413965	-2.12795328223182	0.000293869147611477	-0.650193754407295	0.989183112886739	-2.05423384297186	-4.18218712520369	3.53746189638698e-40	FALSE
rs1083082	1e-04	-0.92	0.997506234413965	-2.57483607524928	0.000308357015981347	0.204733459578458	0.98865588551193	-2.21880796244857	-4.79364403769785	1.91928472789915e-40	FALSE
rs1083206	0.00084681	7.65635738831615	0.979268638113968	26.7642161682448	0.00182797757103352	-0.753300488545079	0.936311251427754	-1.11121332915363	25.6530028390912	3.20590123350003e-27	FALSE
rs1086490	0.00024649	0.942675159235669	0.993875490757082	-2.10613132785703	0.000659156642428301	0.340816791745757	0.97605932137826	-1.8094005012296	-3.91553182908663	4.61847603299609e-40	FALSE
rs10876714	0.00013225	-0.417391304347826	0.996704645266587	-2.77080002983051	0.000288413320644508	0.306790911381465	0.98938180142282	-2.2260323158221	-4.99683234565261	1.56637537376804e-40	FALSE
rs10876723	0.00015625	1.496	0.996108949416343	-1.65988415917914	0.00032523654510051	1.04471701094377	0.98804233171839	-1.67399993878867	-3.33388409796782	8.26237865475917e-40	FALSE
rs10876728	0.00016129	-0.425196850393701	0.995983943742843	-2.66869429957242	0.00028889233772376	0.125987257963292	0.989364353538007	-2.26392003705555	-4.93261433662797	1.67026497272966e-40	FALSE
rs10876770	0.000144	-0.6	0.996412913511359	-2.63585316008307	0.000324802383090967	0.354463751837311	0.98805810352581	-2.15177911640228	-4.78763227648535	1.93085776168458e-40	FALSE
rs10876833	0.00016641	-1.6046511627907	0.995856985974101	-1.46104712260003	0.000416562242899952	1.22062383374896	0.98473589715999	-1.35753560714436	-2.81858272974439	1.38324030516828e-39	FALSE
rs10876868	0.00016384	-1.7578125	0.99592070877685	-1.21226593089375	0.000401663151638368	1.56320213022042	0.985273805276439	-0.905255729881715	-2.11752166077546	2.78846108998494e-39	FALSE
rs10876876	0.00016641	-1.71317829457364	0.995856985974101	-1.28175576210616	0.00040210898172143	1.59808924561659	0.985257700757554	-0.850397690098006	-2.13215345220417	2.74795794827502e-39	FALSE
rs10876972	0.00014641	-3.28925619834711	0.996353098570956	2.58293618191573	0.000356989738515331	1.75435058428596	0.98689019662262	-0.648498825596072	1.93443735631966	1.60364424766597e-37	FALSE
rs10876989	0.00016384	1.859375	0.99592070877685	-1.02932993400264	0.000390383790627287	2.06139779562429	0.985681419766768	-0.0288406054335542	-1.05817053943619	8.04331236741971e-39	FALSE
rs10877049	0.00013924	-3.3728813559322	0.996531075326788	2.83647719429256	0.000346919041967208	1.73467611413413	0.987255311419876	-0.695944756571347	2.14053243772121	1.97067037258161e-37	FALSE
rs10877070	0.00013924	3.45762711864407	0.996531075326788	3.12490151442808	0.000350874003059725	1.6600631079314	0.987111891429637	-0.815578929503641	2.30932258492443	2.33302083303333e-37	FALSE
rs10877164	0.000225	-1.58666666666667	0.994406463642014	-1.34135712423833	0.000465679974867272	0.498170319397333	0.98296673148547	-1.9143202087195	-3.25567733295784	8.93449192751537e-40	FALSE
rs10877173	0.00033856	-1.48369565217391	0.991607038030113	-1.29874243350833	0.00135529678493721	1.55307155456224	0.951989294985096	-0.370051669604208	-1.66879410311254	4.36761642880762e-39	FALSE
rs10877201	0.00016384	2.9140625	0.99592070877685	1.47764393268006	0.000498126035722382	1.29302620611662	0.98180154317584	-1.18246400690915	0.295179925770903	3.11306059544291e-38	FALSE
rs10877331	0.00011236	-0.726415094339623	0.997198868378724	-2.67576550086517	0.000299253573265442	0.012330834767489	0.988987102846888	-2.25426892477136	-4.93003442563652	1.67457967106708e-40	FALSE
rs10877337	0.00020736	1.35416666666667	0.99484273526041	-1.72151939595168	0.000489348542386729	0.272391646694381	0.982116483905716	-1.97550278839856	-3.69702218435024	5.74640494562381e-40	FALSE
rs10877383	0.00017689	-1.71428571428571	0.995597220193001	-1.24984121724751	0.000340444917868036	0.514712585893308	0.987490174575888	-2.0598130397735	-3.30965425702101	8.46501984341851e-40	FALSE
rs10877410	0.00021316	1.63698630136986	0.994699247708959	-1.28719346492525	0.00037235587938281	-0.22941461036986	0.986333614708578	-2.12045215126534	-3.40764561619059	7.67486727823068e-40	FALSE
rs10877474	0.00024964	-0.126582278481013	0.993797708501244	-2.53345638259345	0.000355131357293554	0.726001582624471	0.986957552225615	-1.90967106027048	-4.44312744286392	2.72500203229629e-40	FALSE
rs10877703	0.00011236	2.59433962264151	0.997198868378724	0.41700649675514	0.000287667353652284	1.14083615179831	0.989408974009604	-1.63001270582807	-1.21300620907293	6.8895468574185e-39	FALSE
